"","Age","Education2003Revision","Race","MaritalStatus","Sex","Cases","Percentage"
"3470",57,4,2,"M","M",1,0.00262405206119289
"3471",57,4,2,"S","M",3,0.00787215618357868
"3472",57,4,28,"S","M",1,0.00262405206119289
"3473",57,5,1,"D","F",9,0.023616468550736
"3474",57,5,1,"D","M",14,0.0367367288567005
"3475",57,5,1,"M","F",12,0.0314886247343147
"3476",57,5,1,"M","M",25,0.0656013015298224
"3477",57,5,1,"S","F",2,0.00524810412238579
"3478",57,5,1,"S","M",3,0.00787215618357868
"3479",57,5,1,"W","F",3,0.00787215618357868
"3480",57,5,1,"W","M",4,0.0104962082447716
"3481",57,5,2,"D","M",2,0.00524810412238579
"3482",57,5,2,"M","M",1,0.00262405206119289
"3483",57,5,2,"S","F",2,0.00524810412238579
"3484",57,5,3,"M","M",1,0.00262405206119289
"3485",57,5,7,"D","M",1,0.00262405206119289
"3486",57,6,1,"D","F",6,0.0157443123671574
"3487",57,6,1,"D","M",18,0.0472329371014721
"3488",57,6,1,"M","F",15,0.0393607809178934
"3489",57,6,1,"M","M",35,0.0918418221417513
"3490",57,6,1,"S","F",2,0.00524810412238579
"3491",57,6,1,"S","M",18,0.0472329371014721
"3492",57,6,1,"W","M",3,0.00787215618357868
"3493",57,6,4,"S","F",1,0.00262405206119289
"3494",57,6,5,"D","M",1,0.00262405206119289
"3495",57,6,5,"W","F",1,0.00262405206119289
"3496",57,6,7,"M","M",1,0.00262405206119289
"3497",57,6,28,"D","M",1,0.00262405206119289
"3498",57,6,28,"S","M",1,0.00262405206119289
"3499",57,7,1,"D","F",4,0.0104962082447716
"3500",57,7,1,"D","M",1,0.00262405206119289
"3501",57,7,1,"M","F",8,0.0209924164895432
"3502",57,7,1,"M","M",13,0.0341126767955076
"3503",57,7,1,"S","F",3,0.00787215618357868
"3504",57,7,1,"S","M",6,0.0157443123671574
"3505",57,7,1,"W","M",1,0.00262405206119289
"3506",57,7,2,"D","M",2,0.00524810412238579
"3507",57,7,4,"M","M",1,0.00262405206119289
"3508",57,8,1,"D","F",3,0.00787215618357868
"3509",57,8,1,"M","F",1,0.00262405206119289
"3510",57,8,1,"M","M",9,0.023616468550736
"3511",57,8,1,"S","F",2,0.00524810412238579
"3512",57,8,1,"S","M",1,0.00262405206119289
"3513",57,8,4,"D","M",1,0.00262405206119289
"3514",58,1,1,"D","M",4,0.0104962082447716
"3515",58,1,1,"M","F",4,0.0104962082447716
"3516",58,1,1,"M","M",4,0.0104962082447716
"3517",58,1,1,"S","M",2,0.00524810412238579
"3518",58,1,1,"W","F",1,0.00262405206119289
"3519",58,1,2,"M","M",1,0.00262405206119289
"3520",58,1,3,"M","M",1,0.00262405206119289
"3521",58,1,4,"M","M",1,0.00262405206119289
"3522",58,2,1,"D","F",4,0.0104962082447716
"3523",58,2,1,"D","M",17,0.0446088850402792
"3524",58,2,1,"M","F",6,0.0157443123671574
"3525",58,2,1,"M","M",19,0.049856989162665
"3526",58,2,1,"S","F",4,0.0104962082447716
"3527",58,2,1,"S","M",4,0.0104962082447716
"3528",58,2,1,"W","M",2,0.00524810412238579
"3529",58,2,2,"S","F",1,0.00262405206119289
"3530",58,2,18,"D","M",1,0.00262405206119289
"3531",58,3,1,"D","F",25,0.0656013015298224
"3532",58,3,1,"D","M",85,0.223044425201396
"3533",58,3,1,"M","F",23,0.0603531974074366
"3534",58,3,1,"M","M",82,0.215172269017817
"3535",58,3,1,"S","F",4,0.0104962082447716
"3536",58,3,1,"S","M",36,0.0944658742029442
"3537",58,3,1,"W","F",6,0.0157443123671574
"3538",58,3,1,"W","M",14,0.0367367288567005
"3539",58,3,2,"D","M",1,0.00262405206119289
"3540",58,3,2,"M","F",1,0.00262405206119289
"3541",58,3,2,"M","M",5,0.0131202603059645
"3542",58,3,2,"S","M",2,0.00524810412238579
"3543",58,3,2,"W","F",1,0.00262405206119289
"3544",58,3,2,"W","M",1,0.00262405206119289
"3545",58,3,3,"D","M",1,0.00262405206119289
"3546",58,3,3,"S","M",1,0.00262405206119289
"3547",58,3,4,"M","F",1,0.00262405206119289
"3548",58,3,5,"S","M",1,0.00262405206119289
"3549",58,3,18,"M","M",1,0.00262405206119289
"3550",58,3,28,"M","F",1,0.00262405206119289
"3551",58,3,68,"M","M",1,0.00262405206119289
"3552",58,3,78,"M","M",1,0.00262405206119289
"3553",58,3,78,"S","M",1,0.00262405206119289
"3554",58,4,1,"D","F",10,0.0262405206119289
"3555",58,4,1,"D","M",24,0.0629772494686295
"3556",58,4,1,"M","F",9,0.023616468550736
"3557",58,4,1,"M","M",33,0.0865937180193655
"3558",58,4,1,"S","F",2,0.00524810412238579
"3559",58,4,1,"S","M",19,0.049856989162665
"3560",58,4,1,"W","F",3,0.00787215618357868
"3561",58,4,1,"W","M",2,0.00524810412238579
"3562",58,4,2,"D","M",1,0.00262405206119289
"3563",58,4,2,"M","F",3,0.00787215618357868
"3564",58,4,2,"M","M",3,0.00787215618357868
"3565",58,4,28,"D","M",1,0.00262405206119289
"3566",58,4,48,"D","M",1,0.00262405206119289
"3567",58,4,68,"S","M",1,0.00262405206119289
"3568",58,5,1,"D","F",8,0.0209924164895432
"3569",58,5,1,"D","M",13,0.0341126767955076
"3570",58,5,1,"M","F",2,0.00524810412238579
"3571",58,5,1,"M","M",14,0.0367367288567005
"3572",58,5,1,"S","F",2,0.00524810412238579
"3573",58,5,1,"S","M",10,0.0262405206119289
"3574",58,5,1,"W","F",3,0.00787215618357868
"3575",58,5,2,"D","F",1,0.00262405206119289
"3576",58,5,2,"D","M",2,0.00524810412238579
"3577",58,5,2,"M","M",1,0.00262405206119289
"3578",58,5,2,"S","F",1,0.00262405206119289
"3579",58,5,5,"D","F",1,0.00262405206119289
"3580",58,6,1,"D","F",11,0.0288645726731218
"3581",58,6,1,"D","M",13,0.0341126767955076
"3582",58,6,1,"M","F",14,0.0367367288567005
"3583",58,6,1,"M","M",27,0.0708494056522081
"3584",58,6,1,"S","F",2,0.00524810412238579
"3585",58,6,1,"S","M",15,0.0393607809178934
"3586",58,6,1,"W","M",2,0.00524810412238579
"3587",58,6,2,"D","M",1,0.00262405206119289
"3588",58,6,2,"S","M",1,0.00262405206119289
"3589",58,6,7,"M","M",1,0.00262405206119289
"3590",58,6,18,"M","M",1,0.00262405206119289
"3591",58,6,28,"M","M",1,0.00262405206119289
"3592",58,7,1,"D","F",2,0.00524810412238579
"3593",58,7,1,"D","M",6,0.0157443123671574
"3594",58,7,1,"M","F",5,0.0131202603059645
"3595",58,7,1,"M","M",14,0.0367367288567005
"3596",58,7,1,"S","F",3,0.00787215618357868
"3597",58,7,1,"S","M",4,0.0104962082447716
"3598",58,7,2,"D","F",1,0.00262405206119289
"3599",58,7,18,"M","M",1,0.00262405206119289
"3600",58,7,28,"M","M",1,0.00262405206119289
"3601",58,8,1,"D","M",5,0.0131202603059645
"3602",58,8,1,"M","M",8,0.0209924164895432
"3603",58,8,1,"S","M",3,0.00787215618357868
"3604",59,1,1,"D","F",2,0.00524810412238579
"3605",59,1,1,"D","M",1,0.00262405206119289
"3606",59,1,1,"M","F",4,0.0104962082447716
"3607",59,1,1,"M","M",13,0.0341126767955076
"3608",59,1,1,"S","F",1,0.00262405206119289
"3609",59,1,1,"S","M",2,0.00524810412238579
"3610",59,1,1,"W","F",1,0.00262405206119289
"3611",59,1,1,"W","M",1,0.00262405206119289
"3612",59,1,2,"W","F",1,0.00262405206119289
"3613",59,1,2,"W","M",1,0.00262405206119289
"3614",59,1,68,"D","M",1,0.00262405206119289
"3615",59,2,1,"D","F",4,0.0104962082447716
"3616",59,2,1,"D","M",23,0.0603531974074366
"3617",59,2,1,"M","F",3,0.00787215618357868
"3618",59,2,1,"M","M",12,0.0314886247343147
